state	Year	tax_state	cost_per_pack	tax_percent	tax_revenue	tax_dollar	sales_per_capita	index	price_cpi
Louisiana	2007	0.36	3.607	20.8	133781330	0.75	86.7	207.34241666666668	4.001159113206054
Louisiana	2008	0.36	3.756	20	135854712	0.75	87.9	215.3025	4.0124011565123485
Louisiana	2009	0.36	4.513	30.4	131009400	1.37	82.6	214.537	4.838279644070719
Louisiana	2010	0.36	4.561	30	120075428	1.37	74.3	218.0555	4.810839442252087
Louisiana	2011	0.36	4.642	29.5	128614885	1.37	78.8	224.93916666666667	4.746438851985908
Louisiana	2012	0.36	4.654	29.4	118425474	1.37	72	229.59391666666667	4.662231541413518
Louisiana	2013	0.36	4.627	29.6	121234140	1.37	73.3	232.95708333333334	4.5682663294562476
Louisiana	2014	0.36	4.724	29	108343080	1.37	65.1	236.73616666666666	4.589581791825921
Louisiana	2015	0.36	5.457	34.3	123468732	1.87	73.8	237.017	5.295442942911268
Louisiana	2016	1.08	5.727	36.5	223492940	2.09	55.9	240.00716666666668	5.488211115918067
Louisiana	2017	1.08	5.84	35.8	291204720	2.09	57.6	245.11958333333334	5.479774327836583
Louisiana	2018	1.08	5.909	35.4	271025460	2.09	53.6	251.10683333333333	5.412317864706987
Louisiana	2019	1.08	6.084	34.4	255857940	2.09	50.8	255.65741666666668	5.473418366831394
Maine	1970	0.12	0.388	51.5	15081000	0.2	128.5	38.825	2.298518995492595
Maine	1971	0.12	0.415	53	15898000	0.22	133.2	40.49166666666667	2.357275159497839
Maine	1972	0.14	0.41	53.7	19165000	0.22	136.5	41.81666666666666	2.255081705858908
Maine	1973	0.14	0.418	52.6	19885000	0.22	138	44.4	2.1653153153153153
Maine	1974	0.14	0.467	51.4	20452000	0.24	142.1	49.30833333333334	2.178333615007605
Maine	1975	0.16	0.499	48.1	23565000	0.24	140.7	53.81666666666667	2.132610715391762
Maine	1976	0.16	0.509	47.2	24549000	0.24	144.9	56.90833333333333	2.057167960169864
Maine	1977	0.16	0.55	43.6	24919000	0.24	145.6	60.608333333333334	2.0871717310600855
Maine	1978	0.16	0.545	44	24988000	0.24	143.9	65.23333333333333	1.9215636177823199
Maine	1979	0.16	0.59	40.7	24172000	0.24	138.5	72.575	1.8697898725456423
Maine	1980	0.16	0.629	38.2	24785000	0.24	141.2	82.40833333333333	1.7555263424006473
Maine	1981	0.16	0.697	34.4	25000000	0.24	138.9	90.925	1.763101457244982
Maine	1982	0.16	0.808	29.7	25293000	0.24	139.5	96.5	1.9258031088082903
Maine	1983	0.16	0.937	38.4	24601000	0.36	135.4	99.6	2.1637550200803215
Maine	1984	0.2	0.981	36.7	29456000	0.36	135.5	103.88333333333333	2.1719557195571957
Maine	1985	0.2	1.127	39	29800000	0.44	127.9	107.56666666666666	2.4097613882863342
Maine	1986	0.28	1.212	36.3	38662000	0.44	119	109.60833333333333	2.543237284269748
Maine	1987	0.28	1.29	34.1	41130387	0.44	125	113.625	2.611221122112211
Maine	1988	0.28	1.444	30.5	41714596	0.44	125	118.25833333333333	2.808427876823339
Maine	1989	0.28	1.601	29.4	41291405	0.47	122.4	123.96666666666667	2.970395267545039
Maine	1990	0.28	1.589	29.6	42774077	0.47	117.5	130.65833333333333	2.797142674915492
Maine	1991	0.31	1.877	30.4	43462016	0.57	116.1	136.19166666666666	3.169870892736952
Maine	1992	0.33	1.926	29.6	52528000	0.57	114.7	140.31666666666666	3.1570020192421904
Maine	1993	0.37	1.783	34.2	49479000	0.61	108.5	144.45833333333334	2.838811652725699
Maine	1994	0.37	1.849	33	46856957	0.61	101.6	148.225	2.869084162590656
Maine	1995	0.37	1.869	32.6	46954000	0.61	102.3	152.38333333333333	2.8209777972219183
Maine	1996	0.37	1.902	32.1	45978750	0.61	100	156.85	2.7890341090213577
Maine	1997	0.37	2.196	44.6	46346009	0.98	101.1	160.51666666666665	3.146589139237878
Maine	1998	0.37	2.678	36.6	73514213	0.98	94.5	163.00833333333333	3.778579827207198
Maine	1999	0.74	3.305	29.7	78584602	0.98	85.5	166.575	4.563409875431488
Maine	2000	0.74	3.532	30.6	77234890	1.08	82.9	172.2	4.71753774680604
Maine	2001	0.74	3.926	34.1	76330900	1.34	81.2	177.06666666666666	5.099661144578314
Maine	2002	1	4.176	33.3	95006000	1.39	79.6	179.875	5.339708130646282
Maine	2003	1	4.281	32.5	95971968	1.39	74.6	183.95833333333334	5.352462061155152
Maine	2004	1	4.057	34.3	94505938	1.39	72.4	188.88333333333333	4.940139415865173
Maine	2005	1	5.213	45.8	94023930	2.39	71.5	195.29166666666666	6.139483678259015
Maine	2006	2	5.28	45.3	153015000	2.39	64.8	201.59166666666667	6.024058534165599
Maine	2007	2	5.521	43.3	154736684	2.39	58.5	207.34241666666668	6.124313685614256
Maine	2008	2	5.61	42.6	145430452	2.39	55.2	215.3025	5.992963388720522
Maine	2009	2	6.241	48.2	139173005	3.01	52.3	214.537	6.6908272232761705
Maine	2010	2	6.464	46.6	139402925	3.01	53	218.0555	6.818080717982349
Maine	2011	2	6.501	46.3	135831050	3.01	51.1	224.93916666666667	6.64726388986652
Maine	2012	2	6.391	47.1	131373120	3.01	48.9	229.59391666666667	6.402303777648
Maine	2013	2	6.452	46.7	128879094	3.01	48.5	232.95708333333334	6.370100358256259
Maine	2014	2	6.529	46.1	125859707	3.01	47.4	236.73616666666666	6.343221744037138
Maine	2015	2	6.669	45.1	125881350	3.01	46.9	237.017	6.471561111650218
Maine	2016	2	6.807	44.2	130842496	3.01	48.9	240.00716666666668	6.523180210590934
Maine	2017	2	7.066	42.6	132100000	3.01	49.6	245.11958333333334	6.63015160967351
Maine	2018	2	7.111	42.3	121342286	3.01	45.4	251.10683333333333	6.513283522750276
Maine	2019	2	7.256	41.5	114109159	3.01	42.6	255.65741666666668	6.5277981048206115
Maryland	1970	0.06	0.342	40.9	27906000	0.14	123.5	38.825	2.026014166130071
Maryland	1971	0.06	0.343	40.8	29936000	0.14	126.7	40.49166666666667	1.9483021197777322
Maryland	1972	0.06	0.353	39.7	31975000	0.14	133.2	41.81666666666666	1.9415703467516938
Maryland	1973	0.06	0.358	39.1	33419000	0.14	137.3	44.4	1.8545045045045043
Maryland	1974	0.06	0.395	35.4	35351000	0.14	144.8	49.30833333333334	1.8424877471691734
Maryland	1975	0.1	0.461	39.1	38263000	0.18	146.1	53.81666666666667	1.9702074945803654
Maryland	1976	0.1	0.492	36.6	56168000	0.18	137.1	56.90833333333333	1.9884609752525992
Maryland	1977	0.1	0.521	34.5	56233000	0.18	135.7	60.608333333333334	1.9771208579678263
Maryland	1978	0.1	0.562	32	55490000	0.18	134.1	65.23333333333333	1.9815022994379152
Maryland	1979	0.1	0.581	31	54636000	0.18	131.9	72.575	1.8412676541508781
Maryland	1980	0.1	0.628	33.4	54574000	0.21	131.5	82.40833333333333	1.7527353625240167
Maryland	1981	0.13	0.654	32.1	75154000	0.21	137.1	90.925	1.6543304921638713
Maryland	1982	0.13	0.749	28	72778000	0.21	131.3	96.5	1.7851813471502591
Maryland	1983	0.13	0.842	34.4	71076000	0.29	128.2	99.6	1.9443775100401608
Maryland	1984	0.13	0.901	32.2	68942000	0.29	122.5	103.88333333333333	1.9948339483394837
Maryland	1985	0.13	0.933	31.1	69425000	0.29	121.9	107.56666666666666	1.9949488689185004
Maryland	1986	0.13	1.003	28.9	69874000	0.29	121.8	109.60833333333333	2.1046757393750473
Maryland	1987	0.13	1.092	26.6	68784000	0.29	119.3	113.625	2.2104290429042903
Maryland	1988	0.13	1.202	24.1	68217000	0.29	115	118.25833333333333	2.3377633711507295
Maryland	1989	0.13	1.315	22.1	66114000	0.29	109	123.96666666666667	2.4397687550416776
Maryland	1990	0.13	1.416	20.5	62332000	0.29	102.8	130.65833333333333	2.492607946935391
Maryland	1991	0.13	1.591	22.6	62625000	0.36	97.6	136.19166666666666	2.6868751147280183
Maryland	1992	0.16	1.937	28.9	84839000	0.56	91.7	140.31666666666666	3.175032664211902
Maryland	1993	0.36	1.733	34.6	141618000	0.6	82.6	144.45833333333334	2.7592039226997405
Maryland	1994	0.36	1.763	34	141772000	0.6	80.8	148.225	2.735638387586439
Maryland	1995	0.36	1.778	33.7	138113000	0.6	77.1	152.38333333333333	2.6836268183309637
Maryland	1996	0.36	1.907	31.5	135900000	0.6	75	156.85	2.7963659547338224
Maryland	1997	0.36	1.973	30.4	131813000	0.6	72.7	160.51666666666665	2.827058457065726
Maryland	1998	0.36	2.195	27.3	130039000	0.6	72	163.00833333333333	3.0970809263330095
Maryland	1999	0.36	3.152	28.6	131338000	0.9	71.4	166.575	4.35215368452649
Maryland	2000	0.66	3.449	29	200760000	1	57.7	172.2	4.606678281068525
Maryland	2001	0.66	3.697	27	203187501	1	58.1	177.06666666666666	4.802202560240964
Maryland	2002	1	4.009	34.7	206237280	1.39	56	179.875	5.126170952050035
Maryland	2003	1	4.105	33.9	266061000	1.39	49.5	183.95833333333334	5.132412231030578
Maryland	2004	1	4.022	34.6	269259150	1.39	48.9	188.88333333333333	4.8975205153092745
Maryland	2005	1	3.981	34.9	271053900	1.39	48.7	195.29166666666666	4.688525709409004
Maryland	2006	1	4.11	33.8	274107190	1.39	48.9	201.59166666666667	4.689181927162995
Maryland	2007	1	4.279	32.5	271026450	1.39	48.3	207.34241666666668	4.746592693487303
Maryland	2008	2	5.526	43.3	343692000	2.39	43.3	215.3025	5.903229177552514
Maryland	2009	2	6.215	48.4	399318000	3.01	35.4	214.537	6.662953243496459
Maryland	2010	2	6.252	48.1	399213000	3.01	35	218.0555	6.594467922157432
Maryland	2011	2	6.288	47.9	399135000	3.01	34.6	224.93916666666667	6.42947167197057
Maryland	2012	2	6.362	47.3	401550000	3.01	34.4	229.59391666666667	6.373252485275634
Maryland	2013	2	6.383	47.2	382443200	3.01	32.6	232.95708333333334	6.301976222372862
Maryland	2014	2	6.47	46.5	374270210	3.01	31.6	236.73616666666666	6.285900548923308
Maryland	2015	2	6.556	45.9	361924389	3.01	30.4	237.017	6.361906529911357
Maryland	2016	2	6.719	44.8	364461221	3.01	30.4	240.00716666666668	6.438849395469441
Maryland	2017	2	6.873	43.8	349725701	3.01	29.2	245.11958333333334	6.449056327948774
Maryland	2018	2	6.912	43.5	334523847	3.01	27.6	251.10683333333333	6.3310105061524276
Maryland	2019	2	7.256	41.5	318978500	3.01	26.4	255.65741666666668	6.5277981048206115
Massachusetts	1970	0.12	0.41	48.8	81570000	0.2	124.3	38.825	2.428847392144237
Massachusetts	1971	0.16	0.46	52.2	88880000	0.24	121.4	40.49166666666667	2.612883309322906
Massachusetts	1972	0.16	0.46	52.2	108629000	0.24	117.9	41.81666666666666	2.5300916699880434
Massachusetts	1973	0.16	0.463	51.8	112178000	0.24	121.2	44.4	2.3984234234234236
Massachusetts	1974	0.16	0.494	48.6	115663000	0.24	124.3	49.30833333333334	2.3042758154470167
Massachusetts	1975	0.16	0.574	50.5	117057000	0.29	126.1	53.81666666666667	2.4531433880458344
Massachusetts	1976	0.21	0.573	50.6	143083000	0.29	116.9	56.90833333333333	2.3158295504466246
Massachusetts	1977	0.21	0.618	46.9	145006000	0.29	118.9	60.608333333333334	2.3452220541729685
Massachusetts	1978	0.21	0.645	45	146357000	0.29	120.5	65.23333333333333	2.274144098109351
Massachusetts	1979	0.21	0.682	42.5	143272000	0.29	118.2	72.575	2.161350327247675
Massachusetts	1980	0.21	0.708	41	146022000	0.29	120.5	82.40833333333333	1.9760137526544646
Massachusetts	1981	0.21	0.781	37.1	148438000	0.29	123.2	90.925	1.9755842727522683
Massachusetts	1982	0.21	0.887	32.7	148323000	0.29	122.3	96.5	2.1140932642487047
Massachusetts	1983	0.21	1.014	41.4	145413000	0.42	119.8	99.6	2.341566265060241
Massachusetts	1984	0.26	1.083	38.8	173429000	0.42	116	103.88333333333333	2.3977859778597788
Massachusetts	1985	0.26	1.15	36.5	176875000	0.42	117.2	107.56666666666666	2.4589401921289125
Massachusetts	1986	0.26	1.204	34.9	175333189	0.42	115.8	109.60833333333333	2.52645023948909
Massachusetts	1987	0.26	1.316	31.8	173006593	0.42	113.8	113.625	2.663850385038504
Massachusetts	1988	0.26	1.486	28.3	170898271	0.42	111.7	118.25833333333333	2.8901134521880065
Massachusetts	1989	0.26	1.524	27.5	160319644	0.42	104.4	123.96666666666667	2.8275342834095185
Massachusetts	1990	0.26	1.633	25.7	152641411	0.42	99.4	130.65833333333333	2.8745965941705465
Massachusetts	1991	0.26	1.759	26.2	146858545	0.46	93.5	136.19166666666666	2.9705929143976015
Massachusetts	1992	0.26	1.806	25.5	142123897	0.46	90.5	140.31666666666666	2.9603040741180666
Massachusetts	1993	0.26	1.909	89.3	189891166	0.75	84.1	144.45833333333334	3.039423132391116
Massachusetts	1994	0.51	2.056	36.5	237547765	0.75	77	148.225	3.190285039635689
Massachusetts	1995	0.51	2.076	36.1	236881320	0.75	76.9	152.38333333333333	3.1334135404134313
Massachusetts	1996	0.51	2.446	40.9	230341241	1	74.6	156.85	3.5867389225374566
Massachusetts	1997	0.51	2.585	38.7	279038430	1	66.7	160.51666666666665	3.7039767417713634
Massachusetts	1998	0.76	2.822	35.4	294234047	1	63.6	163.00833333333333	3.9817596237411177
Massachusetts	1999	0.76	3.523	28.4	280663934	1	60.4	166.575	4.8644154284856675
Massachusetts	2000	0.76	3.843	28.6	274467097	1.1	58.3	172.2	5.1329268292682935
Massachusetts	2001	0.76	3.994	27.5	264047565	1.1	54.8	177.06666666666666	5.187989457831326
Massachusetts	2002	0.76	4.843	39.2	270128197	1.9	55.5	179.875	6.192578179291175
Massachusetts	2003	1.51	5.153	36.9	438734517	1.9	47.5	183.95833333333334	6.442708946772366
Massachusetts	2004	1.51	5.028	37.8	423522384	1.9	43.6	188.88333333333333	6.122509485573104
Massachusetts	2005	1.51	5.053	37.6	413602137	1.9	42.7	195.29166666666666	5.951047578408364
Massachusetts	2006	1.51	5.001	38	426505842	1.9	44.1	201.59166666666667	5.70574180480344
Massachusetts	2007	1.51	5.13	37	418448784	1.9	43	207.34241666666668	5.6905867066113265
Massachusetts	2008	1.51	6.365	45.6	419593968	2.9	43.1	215.3025	6.799503024813925
Massachusetts	2009	2.51	7.261	48.5	562776156	3.52	34.6	214.537	7.784344891557167
Massachusetts	2010	2.51	7.441	47.3	557284758	3.52	33.7	218.0555	7.848598177986797
Massachusetts	2011	2.51	7.514	46.8	561567069	3.52	34.2	224.93916666666667	7.68305504821674
Massachusetts	2012	2.51	7.505	46.9	553406808	3.52	33.5	229.59391666666667	7.518274112227857
Massachusetts	2013	2.51	8.683	52.1	536736894	4.52	32.2	232.95708333333334	8.572780751819451
Massachusetts	2014	3.51	8.781	51.5	621476706	4.52	27.1	236.73616666666666	8.531142615161604
Massachusetts	2015	3.51	8.934	50.6	616752630	4.52	25.9	237.017	8.669504719070783
Massachusetts	2016	3.51	9.076	49.8	610824240	4.52	25.6	240.00716666666668	8.697573614121245
Massachusetts	2017	3.51	9.398	48.1	580250385	4.52	24.3	245.11958333333334	8.818308070720583
Massachusetts	2018	3.51	9.594	47.1	553737951	4.52	23	251.10683333333333	8.78757447859178
Massachusetts	2019	3.51	9.754	46.3	516455432	4.52	21.3	255.65741666666668	8.775102358657696
Michigan	1970	0.11	0.392	48.5	85396000	0.19	128.6	38.825	2.3222150676110753
Michigan	1971	0.11	0.4	47.5	123495000	0.19	126.1	40.49166666666667	2.2720724428894834
Michigan	1972	0.11	0.402	47.3	130016000	0.19	131.4	41.81666666666666	2.2110801115982466
Michigan	1973	0.11	0.411	46.2	133604000	0.19	133.7	44.4	2.129054054054054
Michigan	1974	0.11	0.444	42.8	138116000	0.19	138.8	49.30833333333334	2.071049518336995
Michigan	1975	0.11	0.479	39.7	136929000	0.19	136.8	53.81666666666667	2.0471353360173428
Michigan	1976	0.11	0.483	39.3	139015000	0.19	138	56.90833333333333	1.9520866891199298
Michigan	1977	0.11	0.54	35.2	140488000	0.19	140.3	60.608333333333334	2.0492231541317203
Michigan	1978	0.11	0.572	33.2	142424000	0.19	141.8	65.23333333333333	2.016760347470618
Michigan	1979	0.11	0.603	31.5	142421000	0.19	140.9	72.575	1.9109886324491903
Michigan	1980	0.11	0.618	30.7	142473000	0.19	140.7	82.40833333333333	1.7248255637577106
Michigan	1981	0.11	0.68	27.9	142017000	0.19	139.5	90.925	1.7200989826780313
Michigan	1982	0.21	0.877	33.1	147003000	0.29	137.3	96.5	2.090259067357513
Michigan	1983	0.21	0.97	38.1	245417000	0.37	128.3	99.6	2.23995983935743
Michigan	1984	0.21	1.014	36.5	245818000	0.37	128.2	103.88333333333333	2.245018450184502
Michigan	1985	0.21	1.06	34.9	243993000	0.37	126.6	107.56666666666666	2.2665013944840413
Michigan	1986	0.21	1.114	33.2	241805000	0.37	126.5	109.60833333333333	2.3375959857066833
Michigan	1987	0.21	1.222	30.3	236118000	0.37	122.1	113.625	2.4735753575357533
Michigan	1988	0.25	1.33	30.8	252492000	0.41	121.1	118.25833333333333	2.586709886547812
Michigan	1989	0.25	1.439	28.5	272167000	0.41	116.6	123.96666666666667	2.6698305996235545
Michigan	1990	0.25	1.449	28.3	267058000	0.41	114.4	130.65833333333333	2.5506983863766823
Michigan	1991	0.25	1.767	25.5	257166000	0.45	110.3	136.19166666666666	2.9841032858104386
Michigan	1992	0.25	1.846	24.4	251217000	0.45	107.6	140.31666666666666	3.025870055826108
Michigan	1993	0.25	1.634	30	246198000	0.49	106.5	144.45833333333334	2.601580617248341
Michigan	1994	0.25	2.243	44.1	277844000	0.99	112.9	148.225	3.4804520155169505
Michigan	1995	0.75	2.293	43.2	590693000	0.99	82.8	152.38333333333333	3.4609427977687854
Michigan	1996	0.75	2.338	42.3	592743600	0.99	82.9	156.85	3.428371055148231
Michigan	1997	0.75	2.43	40.7	545932880	0.99	75.6	160.51666666666665	3.4818814245665046
Michigan	1998	0.75	2.613	37.9	530765000	0.99	73.7	163.00833333333333	3.686866724605082
Michigan	1999	0.75	3.338	29.7	604717910	0.99	81.7	166.575	4.608974936214919
Michigan	2000	0.75	3.455	31.5	601779870	1.09	83.7	172.2	4.614692218350755
Michigan	2001	0.75	3.793	28.7	590401079	1.09	79.2	177.06666666666666	4.926901355421687
Michigan	2002	0.75	4.345	37.7	584605129	1.64	78.1	179.875	5.555802640722724
Michigan	2003	1.25	4.334	37.8	828678247	1.64	72.3	183.95833333333334	5.418727066817667
Michigan	2004	1.25	5.087	47	863990100	2.39	68.5	188.88333333333333	6.19435277508162
Michigan	2005	2	5.1	46.9	1106720107	2.39	57.9	195.29166666666666	6.006400682739493
Michigan	2006	2	5.293	45.2	1143259559	2.39	56.5	201.59166666666667	6.038890496465628
Michigan	2007	2	5.35	44.7	1111162536	2.39	55	207.34241666666668	5.934627462060544
Michigan	2008	2	5.413	44.2	1055969027	2.39	52.4	215.3025	5.78251529824317
Michigan	2009	2	6.139	49	1011635371	3.01	50.6	214.537	6.5814754564480715
Michigan	2010	2	6.21	48.5	972127950	3.01	48.8	218.0555	6.550167273927968
Michigan	2011	2	6.335	47.5	916872910	3.01	46.4	224.93916666666667	6.4775291097222585
Michigan	2012	2	6.386	47.1	922370520	3.01	46.7	229.59391666666667	6.397294934135523
Michigan	2013	2	6.562	45.9	896272083	3.01	45.4	232.95708333333334	6.4787040531428355
Michigan	2014	2	6.492	46.4	879665787	3.01	44.5	236.73616666666666	6.307274553881008
Michigan	2015	2	6.673	45.1	881432929	3.01	44.5	237.017	6.475442689764869
Michigan	2016	2	6.689	45	890658898	3.01	44.9	240.00716666666668	6.41010025395075
Michigan	2017	2	6.717	44.8	882046000	3.01	44.4	245.11958333333334	6.30267879453396
Michigan	2018	2	6.751	44.6	847193364	3.01	42.5	251.10683333333333	6.183543392221504
Michigan	2019	2	7.088	42.5	824738945	3.01	41.3	255.65741666666668	6.376658347156628
Minnesota	1970	0.13	0.401	52.4	50168632	0.21	104.3	38.825	2.375531229877656
Minnesota	1971	0.13	0.452	57.5	57865633	0.26	116.4	40.49166666666667	2.567441860465116
Minnesota	1972	0.18	0.456	57	61451715	0.26	96.8	41.81666666666666	2.5080908728577125
Minnesota	1973	0.18	0.47	55.3	74855664	0.26	106.8	44.4	2.4346846846846844
Minnesota	1974	0.18	0.494	52.6	77610293	0.26	110.6	49.30833333333334	2.3042758154470167
Minnesota	1975	0.18	0.521	49.9	78648180	0.26	111.5	53.81666666666667	2.2266336327036234
Minnesota	1976	0.18	0.531	49	82524137	0.26	116.7	56.90833333333333	2.1460828818275006
Minnesota	1977	0.18	0.579	44.9	83667105	0.26	117.2	60.608333333333334	2.197222604152344
Minnesota	1978	0.18	0.609	42.7	85171636	0.26	118.9	65.23333333333333	2.14721512519162
Minnesota	1979	0.18	0.63	41.3	85350189	0.26	118.3	72.575	1.9965552876334824
Minnesota	1980	0.18	0.658	39.5	86084277	0.26	117.7	82.40833333333333	1.8364647588229348
Minnesota	1981	0.18	0.717	36.3	88626729	0.26	120.8	90.925	1.8136926037943357
Minnesota	1982	0.18	0.873	29.8	87997454	0.26	119.4	96.5	2.0807253886010364
Minnesota	1983	0.18	0.992	34.3	84999048	0.34	113.2	99.6	2.2907630522088356
Minnesota	1984	0.18	1.015	33.5	83117876	0.34	110.8	103.88333333333333	2.2472324723247232
Minnesota	1985	0.18	1.163	33.5	85266384	0.39	113	107.56666666666666	2.486736907344283
Minnesota	1986	0.23	1.201	32.5	101057348	0.39	104.8	109.60833333333333	2.5201550976963434
Minnesota	1987	0.38	1.417	38	113132806	0.54	108.8	113.625	2.8682948294829482
Minnesota	1988	0.38	1.525	35.4	153560009	0.54	94.1	118.25833333333333	2.965964343598055
Minnesota	1989	0.38	1.623	83.8	155765128	0.54	92.3	123.96666666666667	3.0112126915837587
Minnesota	1990	0.38	1.739	31.1	149613038	0.54	90.7	130.65833333333333	3.06119012692136
Minnesota	1991	0.38	1.977	31.9	146789836	0.63	86.2	136.19166666666666	3.338750535397418
Minnesota	1992	0.43	2.156	31.5	159104810	0.68	83.8	140.31666666666666	3.534006414063428
Minnesota	1993	0.43	1.961	36.7	174012701	0.72	81.6	144.45833333333334	3.1222151716181132
Minnesota	1994	0.48	2.022	35.6	173787772	0.72	83.4	148.225	3.1375274076572777
Minnesota	1995	0.48	2.086	34.5	179311537	0.72	84.1	152.38333333333333	3.148507054577272
Minnesota	1996	0.48	2.168	33.2	177531265	0.72	81.7	156.85	3.1790883009244504
Minnesota	1997	0.48	2.2	32.7	180639655	0.72	84.1	160.51666666666665	3.152320631294778
Minnesota	1998	0.48	2.274	31.7	184434120	0.72	83.2	163.00833333333333	3.2085476202648127
Minnesota	1999	0.48	3.036	23.7	181654621	0.72	80.7	166.575	4.191985592075642
Minnesota	2000	0.48	3.188	25.7	177261843	0.82	76	172.2	4.2580720092915225
Minnesota	2001	0.48	3.476	23.6	176417568	0.82	74.2	177.06666666666666	4.515135542168675
Minnesota	2002	0.48	3.523	24.7	169427723	0.87	71	179.875	4.504739402362752
Minnesota	2003	0.48	3.429	25.4	171131889	0.87	71.7	183.95833333333334	4.287220838052095
Minnesota	2004	0.48	3.515	24.8	177195124	0.87	73	188.88333333333333	4.280155298685256
Minnesota	2005	0.48	4.467	42	160653128	1.875	65.7	195.29166666666666	5.260900362705355
Minnesota	2006	1.485	4.589	41	390965068	1.883	55.6	201.59166666666667	5.235682691910215
Minnesota	2007	1.493	4.61	40.8	408644067	1.883	53	207.34241666666668	5.113763102822264
Minnesota	2008	1.493	4.814	39.1	394520391	1.883	50.9	215.3025	5.14262491146178
